query_file,NumberOfLines,NumberOfKeywords,Keywords,Class,time_pretransfer_mean,time_pretransfer_median,time_pretransfer_std,time_total_mean,time_total_median,time_total_std,NumberOfResult,Error
Query_157.sparql,7,6,"{'select': 1, 'distinct': 1, 'where': 1, 'filter': 1, 'notexists': 1, 'Order': 1}",Error,0.0003735,0.000373,1.4315880847661595e-05,0.0011672,0.0011645,2.968276716660135e-05,,"ParseException, cause: Unexpected input: NOT EXISTS { ?place wdt:P17 wd:Q142 . }
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""fr"" . }
}
ORDER BY ?countryLabel ?itemLabel"
Query_158.sparql,7,5,"{'select': 1, 'where': 1, 'optional': 1, 'Order': 1, 'limit': 1}",Error,0.00038019999999999997,0.0003765,9.247221805013162e-06,0.0013751,0.0013695,6.090511746424375e-05,,"CHECK FAILED (Variable could not be mapped to result column. Var: ?countryLabel; in ../src/engine/QueryExecutionTree.cpp, line 77, function size_t QueryExecutionTree::getVariableColumn(const string&) const)"
Query_159.sparql,5,6,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'groupby': 1, 'Order': 1}",Error,0.0003761,0.000374,6.367451958550153e-06,0.0013991,0.0014065,3.436875195742651e-05,,"BAD QUERY (Groupby variable ?sideLabel is not groupable; in ../src/engine/GroupBy.cpp, line 283, function virtual void GroupBy::computeResult(ResultTable*))"
Query_160.sparql,5,2,"{'select': 1, 'where': 1}",Success,0.00040290000000000004,0.0004,1.3436682791687981e-05,0.0056749,0.0056665,6.47944613545186e-05,722,
Query_161.sparql,12,10,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'minus': 3, 'optional': 1, 'groupby': 1, 'Order': 1}",Error,0.0004056,0.0004075,1.3607187643137548e-05,0.00401,0.0040035,9.873083498977287e-05,,"BAD QUERY (Groupby variable ?districtLabel is not groupable; in ../src/engine/GroupBy.cpp, line 283, function virtual void GroupBy::computeResult(ResultTable*))"
Query_162.sparql,11,16,"{'select': 1, 'distinct': 1, 'where': 1, 'union': 1, 'optional': 1, 'bind': 2, 'DateFunc': 1, 'as': 2, 'if': 1, 'filter': 2, 'TermFunc': 2, 'Order': 1}",Error,0.0003842,0.000384,1.0881176406988356e-05,0.0012504,0.0012455,2.8355677464036118e-05,,"ParseException, cause: Expected '.' but got 'optional' in the input at pos 2009 : OPTIONAL { ?person wdt:P569 ?dob }
BIND(YEAR(?dob) as ?birthyear)
BIND(IF( (?birthyear < 1700), ""Pre-1700"", IF((?birthyear < 1751), ""1700-1750"", IF((?birthyear < 1801), ""1751-1800"", IF((?birthyear < 1851), ""1801-1850"", IF((?birthyear < 1901), ""1851-1900"""
Query_163.sparql,8,10,"{'select': 1, 'SetFunc': 1, 'as': 2, 'where': 1, 'filter': 1, 'bind': 1, 'groupby': 1, 'Order': 2}",Error,0.0003774,0.000377,4.9933288829530566e-06,0.0017707,0.0017715,4.956488452299439e-05,,"BAD QUERY (Groupby variable ?itemLabel is not groupable; in ../src/engine/GroupBy.cpp, line 283, function virtual void GroupBy::computeResult(ResultTable*))"
Query_164.sparql,5,4,"{'select': 1, 'where': 1, 'PropertyPath': 2}",Success,0.0003983,0.000388,2.0396350436073385e-05,0.0020107,0.0020080000000000002,8.041565629762521e-05,2,
Query_165.sparql,5,4,"{'select': 1, 'distinct': 1, 'where': 1, 'values': 1}",Success,0.0003884,0.00038250000000000003,1.795178728335056e-05,0.0060709,0.0060015,0.0002506899147020743,3041,
Query_166.sparql,9,12,"{'select': 1, 'SetFunc': 1, 'as': 2, 'where': 1, 'filter': 1, 'TermFunc': 2, 'bind': 1, 'groupby': 1, 'Order': 2}",Error,0.0003777,0.000377,4.762119042797839e-06,0.0014022,0.0014065,3.6584149573278236e-05,,aggregates like COUNT are the only 'builtInCalls' that are supported by this parser
Query_167.sparql,14,21,"{'select': 1, 'distinct': 1, 'where': 1, 'values': 1, 'PropertyPath': 1, 'filter': 2, 'TermFunc': 2, 'bind': 4, 'if': 4, 'as': 4}",Error,0.0003861,0.000381,1.6407654040450478e-05,0.0012132,0.0011635,0.00010674559579777626,,"ParseException, cause: Unexpected input: true false }
  ?disease wdt:P699 ?doid;
           wdt:P279+ wd:Q18123741;
           wdt:P2176 ?drug.
  ?drug rdfs:label ?drugLabel.
    FILTER(LANG(?drugLabel) = ""en"").
  ?disease rdfs:label ?diseaseLabel.
    FILTER(LANG(?diseaseLabel) = ""en"").
  BIND(IF(?toggle,?disease,?drug) AS ?item).
  BIND(IF(?toggle,?diseaseLabel,?drugLabel) AS ?itemLabel).
  BIND(IF(?toggle,""FFA500"",""7FFF00"") AS ?rgb).
  BIND(IF(?toggle,"""",?disease) AS ?link).
}"
Query_168.sparql,8,13,"{'select': 1, 'SetFunc': 2, 'as': 4, 'PropertyPath': 2, 'where': 1, 'union': 1, 'optional': 1, 'bind': 1}",Error,0.0003836,0.000381,1.2980326994682728e-05,0.0016653000000000002,0.001662,5.268575603413971e-05,,absl::container_internal::raw_hash_map<>::at
Query_169.sparql,7,7,"{'select': 1, 'distinct': 1, 'where': 1, 'bind': 1, 'DateFunc': 1, 'as': 1, 'filter': 1}",Error,0.0003863,0.000383,1.297904293680993e-05,0.0011857,0.0011895,2.3809661904361384e-05,,"ParseException, cause: Unexpected input: now() - ?date_modified as ?date_range)
    FILTER (?date_range < 8)
}"
Query_170.sparql,6,6,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'groupby': 1, 'Order': 1}",Error,0.0003791,0.0003805,4.55704582670251e-06,0.0014266,0.0014204999999999999,3.614538544391095e-05,,absl::container_internal::raw_hash_map<>::at
Query_171.sparql,5,3,"{'select': 1, 'where': 1, 'values': 1}",Success,0.0003966,0.00039,1.810586154321913e-05,0.0016399000000000001,0.0016159999999999998,8.400059523598624e-05,9,
Query_172.sparql,15,6,"{'select': 1, 'distinct': 1, 'where': 1, 'values': 1, 'union': 2}",Error,0.00039889999999999994,0.000399,9.700515450222217e-06,0.0013013999999999999,0.0013075,3.503395178648535e-05,,"ParseException, cause: Expected a token of type IRI but got a token of type KEYWORD (union) in the input at pos 2413 : UNION
    {?item p:P3354 ?o . # negative therapeutic predictor
     ?o pq:P2175 wd:Q1164529 .}
     
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],en"" }
}"
Query_173.sparql,8,3,"{'select': 1, 'distinct': 1, 'where': 1}",Success,0.000393,0.000388,2.0693530926891664e-05,0.008286100000000001,0.008221,0.00012667144727820695,1320,
Query_174.sparql,8,7,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'values': 1, 'groupby': 1, 'Order': 1}",Error,0.0003934,0.0003925,8.783823515733674e-06,0.0024455,0.002427,5.0905686213711825e-05,,"BAD QUERY (Groupby variable ?prognostic_typeLabel is not groupable; in ../src/engine/GroupBy.cpp, line 283, function virtual void GroupBy::computeResult(ResultTable*))"
Query_175.sparql,4,2,"{'select': 1, 'where': 1}",Success,0.0004314,0.00042199999999999996,2.220710596983668e-05,0.031805700000000006,0.032032500000000005,0.0027222840512252863,25111,
Query_176.sparql,11,9,"{'select': 1, 'where': 1, 'minus': 1, 'optional': 3, 'PropertyPath': 1, 'Order': 2}",Error,0.0009517,0.0003985,0.001183717313288007,9.5195429,0.0005,30.100138578615216,,"Tried to allocate 31567MB, but only 30837MB  were available. Clear the cache or allow more memory for QLever during startup"
Query_178.sparql,4,4,"{'select': 1, 'where': 1, 'optional': 2}",Error,0.0004639,0.0004615,2.8100810585382682e-05,0.20027270000000003,0.20416299999999998,0.00647146893937794,100000,
Query_179.sparql,3,2,"{'select': 1, 'where': 1}",Success,0.0003862,0.0003855,8.56089299599573e-06,0.0021008,0.002071,7.800256406042044e-05,670,
Query_180.sparql,15,12,"{'select': 1, 'distinct': 1, 'where': 1, 'values': 1, 'optional': 2, 'filter': 2, 'TermFunc': 2, 'Order': 2}",Success,0.00047829999999999997,0.000475,2.728471285455564e-05,0.0472737,0.047108,0.0006604695383672977,4,
Query_181.sparql,4,5,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'groupby': 1}",Error,0.0003858,0.000379,1.5389751279486116e-05,0.0015848999999999998,0.0015875,3.5334748399336926e-05,,"BAD QUERY (Groupby variable ?citationLabel is not groupable; in ../src/engine/GroupBy.cpp, line 283, function virtual void GroupBy::computeResult(ResultTable*))"
Query_182.sparql,13,17,"{'select': 3, 'where': 3, 'distinct': 2, 'SetFunc': 2, 'as': 2, 'groupby': 2, 'optional': 1, 'Order': 2}",Error,0.00039820000000000003,0.00040050000000000003,1.1951754868823418e-05,0.0029728999999999997,0.0029905,8.658258742059186e-05,,"BAD QUERY (Groupby variable ?metabolites is not groupable; in ../src/engine/GroupBy.cpp, line 283, function virtual void GroupBy::computeResult(ResultTable*))"
Query_183.sparql,9,13,"{'select': 1, 'SetFunc': 1, 'distinct': 1, 'as': 1, 'where': 1, 'values': 1, 'PropertyPath': 1, 'union': 1, 'optional': 2, 'groupby': 1, 'Order': 2}",Error,0.00038679999999999997,0.00038599999999999995,1.1745448290957458e-05,0.0032082,0.0031785,7.696434961143444e-05,,"BAD QUERY (Groupby variable ?pathwayLabel is not groupable; in ../src/engine/GroupBy.cpp, line 283, function virtual void GroupBy::computeResult(ResultTable*))"
Query_184.sparql,14,8,"{'select': 1, 'distinct': 1, 'where': 1, 'values': 3, 'PropertyPath': 1, 'union': 1}",Error,0.0003995,0.000398,8.82232017857737e-06,0.0015716,0.001559,6.08699889564271e-05,,"BAD QUERY (Could not find a suitable execution tree. Likely cause: Queries that require joins of the full index with itself are not supported at the moment.; in ../src/engine/QueryPlanner.cpp, line 2287, function std::vector<std::vector<QueryPlanner::SubtreePlan> > QueryPlanner::fillDpTab(const QueryPlanner::TripleGraph&, const std::vector<SparqlFilter>&, const std::vector<std::vector<QueryPlanner::SubtreePlan> >&))"
Query_185.sparql,4,4,"{'select': 1, 'distinct': 1, 'where': 1, 'values': 1}",Success,0.000393,0.0003905,1.376791761870892e-05,0.0017602,0.001732,9.202270251290052e-05,1,
Query_186.sparql,4,4,"{'select': 1, 'distinct': 1, 'where': 1, 'values': 1}",Success,0.00039240000000000005,0.0003895,1.3817862835233714e-05,0.0017028000000000002,0.0017014999999999999,2.7397485691614476e-05,1,
Query_187.sparql,9,5,"{'select': 1, 'where': 1, 'PropertyPath': 2, 'limit': 1}",Error,0.0004125,0.000411,1.2554326390177666e-05,0.0014367,0.001398,0.00011451545262054765,,"NOT YET IMPLEMENTED (The property path (<http://www.wikidata.org/prop/direct/P279>)* can evaluate to the empty path which is not yet supported.; in ../src/engine/QueryPlanner.cpp, line 1487, function std::vector<QueryPlanner::SubtreePlan> QueryPlanner::seedFromPropertyPathTriple(const SparqlTriple&))"
Query_188.sparql,5,5,"{'select': 1, 'where': 1, 'PropertyPath': 1, 'optional': 2}",Error,0.0003807,0.000379,7.717944458640954e-06,0.0012021,0.001197,3.544150109687802e-05,,"ParseException, cause: Expected '.' but got 'optional' in the input at pos 1880 : OPTIONAL { ?item wdt:P171 ?linkTo }
  OPTIONAL { ?item wdt:P18 ?pic }
  #SERVICE wikibase:label {bd:serviceParam wikibase:language ""en"" }
}"
Query_189.sparql,5,3,"{'select': 1, 'where': 1, 'PropertyPath': 1}",Error,0.0003829,0.00038,1.4487159065109285e-05,0.0012685,0.001265,4.117510035068388e-05,,"NOT YET IMPLEMENTED (The property path (<http://www.wikidata.org/prop/direct/P171>)* can evaluate to the empty path which is not yet supported.; in ../src/engine/QueryPlanner.cpp, line 1487, function std::vector<QueryPlanner::SubtreePlan> QueryPlanner::seedFromPropertyPathTriple(const SparqlTriple&))"
Query_190.sparql,6,3,"{'select': 1, 'where': 1, 'Order': 1}",Success,0.00040270000000000003,0.0003975,1.3292019326565004e-05,0.0156355,0.0157025,0.000749800751311086,6074,
Query_191.sparql,6,7,"{'select': 1, 'distinct': 1, 'StringFunc': 1, 'as': 1, 'where': 1, 'optional': 1, 'PropertyPath': 1}",Error,0.000389,0.000387,1.1005049346146117e-05,0.001199,0.0011985,5.17429544318194e-05,,"ParseException, cause: Unexpected input: CONCAT(""https://twitter.com/"",?twitterName) AS ?twitterlink) ?pic
WHERE {
  ?person wdt:P2002 ?twitterName ;
    wdt:P106 ?occupation .
  OPTIONAL { ?person wdt:P18 ?pic . }
  ?occupation wdt:P279* wd:Q864503 . # all subclasses of biologists
   #SERVICE wikibase:label {
#     bd:serviceParam wikibase:language ""en""
#   }
}"
Query_192.sparql,11,22,"{'select': 2, 'where': 2, 'filter': 4, 'TermFunc': 5, 'StringFunc': 5, 'PropertyPath': 2, 'bind': 1, 'as': 1}",Error,0.00039059999999999995,0.00038500000000000003,1.3874036503083326e-05,0.0012129,0.00119,8.761462333550396e-05,,"ParseException, cause: Error in SELECT: unexpected token: *"
Query_193.sparql,6,3,"{'select': 1, 'where': 1, 'Order': 1}",Error,0.0003797,0.000379,1.7185588277520337e-05,0.0014813,0.0014895,5.2670991383619704e-05,,"CHECK FAILED (Variable could not be mapped to result column. Var: ?moleculeLabel; in ../src/engine/QueryExecutionTree.cpp, line 77, function size_t QueryExecutionTree::getVariableColumn(const string&) const)"
Query_194.sparql,7,4,"{'select': 1, 'where': 1, 'filter': 1, 'TermFunc': 1}",Success,0.0003852,0.0003805,1.7554992958636503e-05,0.0020081,0.0020080000000000002,4.736254966860525e-05,0,Empty Response
Query_195.sparql,16,14,"{'select': 2, 'where': 2, 'distinct': 2, 'SetFunc': 1, 'as': 1, 'filter': 2, 'in': 1, 'StringFunc': 1, 'TermFunc': 1, 'groupby': 1}",Error,0.0004052,0.0003985,1.8072692721955463e-05,0.0015876999999999998,0.0015995,7.296429872813751e-05,,"ParseException, cause: Unexpected input: IN (
               wd:Q11394,  #Endangered
               wd:Q219127, #critcally endangered
               wd:Q278113  #vulnurable
              ) 
          ).
  
        # Only return common names in English
        FILTER(LANGMATCHES(LANG(?common_name), ""en"")) 
      }
      group by ?animal
   }.
   ?animal wdt:P141 ?status.
   #SERVICE wikibase:label { bd:serviceParam wikibase:language ""en"". }
}"
Query_196.sparql,6,5,"{'select': 1, 'distinct': 1, 'where': 1, 'optional': 1, 'Order': 1}",Success,0.0004097,0.0004065,1.644553299700426e-05,0.0190225,0.0185055,0.001065995856777439,12467,
Query_197.sparql,5,5,"{'select': 1, 'distinct': 1, 'where': 1, 'optional': 1, 'Order': 1}",Error,0.0003848,0.00038449999999999997,9.366607354497868e-06,0.0013709,0.0013774999999999998,6.77650352320428e-05,,"CHECK FAILED (Variable could not be mapped to result column. Var: ?standardLabel; in ../src/engine/QueryExecutionTree.cpp, line 77, function size_t QueryExecutionTree::getVariableColumn(const string&) const)"
Query_198.sparql,7,13,"{'select': 1, 'NumbericFunc': 1, 'DateFunc': 1, 'as': 1, 'PropertyPath': 3, 'optional': 2, 'filter': 1, 'bound': 1, 'Order': 1, 'limit': 1}",Error,0.0003803,0.0003775,1.3038830895103715e-05,0.0011696999999999999,0.0011515000000000002,8.791542653153778e-05,,"ParseException, cause: Unexpected input: ROUND((NOW() - ?date)/365.2425) AS ?age)
{
  ?software wdt:P31/wdt:P139* wd:Q7397.
  OPTIONAL { ?software wdt:P571 ?date. }
  OPTIONAL { ?software p:P348/pq:P577 ?date. }
  FILTER(BOUND(?date)).
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""en"". }
}
ORDER BY ?date
LIMIT 10"
Query_199.sparql,4,5,"{'select': 1, 'distinct': 1, 'where': 1, 'PropertyPath': 1, 'optional': 1}",Success,0.0003959,0.000387,2.0261896368416363e-05,0.0022704,0.0022655,7.599298213212412e-05,87,
Query_200.sparql,4,6,"{'select': 1, 'distinct': 1, 'where': 1, 'PropertyPath': 2, 'optional': 1}",Error,0.00038449999999999997,0.0003835,1.6146895126377145e-05,0.0012134,0.001204,4.59424761099259e-05,,"ParseException, cause: Expected '.' but got 'optional' in the input at pos 2010 : OPTIONAL { ?instance_of wdt:P856 ?official_website. }
  ?instance_of wdt:P277 wd:Q37227.
}"
Query_201.sparql,7,7,"{'select': 1, 'PropertyPath': 2, 'union': 3, 'limit': 1}",Error,0.0003894,0.000388,1.1226951698677827e-05,0.0011757999999999998,0.0011714999999999998,3.965910292031888e-05,,"ParseException, cause: Error in SELECT: unexpected token: {"
Query_202.sparql,8,5,"{'select': 1, 'where': 1, 'optional': 1, 'Order': 2}",Error,0.0003858,0.0003865,4.263540521418547e-06,0.008179,0.0084005,0.0004753436184020519,,"CHECK FAILED (Variable could not be mapped to result column. Var: ?databaseLabel; in ../src/engine/QueryExecutionTree.cpp, line 77, function size_t QueryExecutionTree::getVariableColumn(const string&) const)"
Query_203.sparql,4,2,"{'select': 1, 'where': 1}",Success,0.0003955,0.00039400000000000004,1.4683702227677852e-05,0.0014342,0.0014334999999999999,7.829545183328184e-05,3,
Query_204.sparql,6,9,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'PropertyPath': 2, 'groupby': 1, 'Order': 2}",Error,0.00039969999999999996,0.000401,1.9821705274773935e-05,0.0020071,0.00199,9.538279602621078e-05,,"BAD QUERY (Groupby variable ?appLabel is not groupable; in ../src/engine/GroupBy.cpp, line 283, function virtual void GroupBy::computeResult(ResultTable*))"
Query_205.sparql,6,10,"{'select': 1, 'distinct': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'PropertyPath': 2, 'groupby': 1, 'Order': 2}",Success,0.0003994,0.000398,2.1438283513378593e-05,0.0038290999999999998,0.0038380000000000003,9.32874291876695e-05,828,
Query_206.sparql,5,2,"{'select': 1, 'where': 1}",Success,0.0003883,0.0003865,1.2193349735727993e-05,0.0016841999999999998,0.001673,8.044846521566195e-05,26,
Query_207.sparql,9,3,"{'select': 1, 'where': 1, 'limit': 1}",Success,0.00039370000000000003,0.0003895,2.012212712413875e-05,0.01234,0.012314,0.00012460782925286483,50,
Query_208.sparql,9,12,"{'select': 1, 'SetFunc': 4, 'as': 4, 'where': 1, 'groupby': 1, 'Order': 1}",Success,0.00039610000000000003,0.00039150000000000003,1.4775730852388384e-05,0.0050427,0.0050349999999999995,0.00010806279038904479,118,
Query_209.sparql,7,10,"{'select': 1, 'SetFunc': 1, 'as': 2, 'where': 1, 'optional': 1, 'bind': 1, 'if': 1, 'bound': 1, 'groupby': 1}",Error,0.0003854,0.000383,1.0511369505867865e-05,0.0013493,0.001337,6.306971451409065e-05,,"ParseException, cause: Unexpected input: IF(BOUND(?rgb),?rgb,""CCCCCC"") AS ?rgb).
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""en"". }
}
GROUP BY ?rgb ?colorLabel"
Query_210.sparql,8,5,"{'select': 1, 'where': 1, 'optional': 2, 'PropertyPath': 1}",Error,0.0006035000000000001,0.0003995,0.0005547199994391564,8.3095596,0.00049,26.273372003930913,,"Tried to allocate 42089MB, but only 21485MB  were available. Clear the cache or allow more memory for QLever during startup"
Query_211.sparql,3,3,"{'select': 1, 'distinct': 1, 'where': 1}",Error,0.0004455,0.0004475,1.8727579187450322e-05,0.1523272,0.15258349999999998,0.002315662218699234,100000,
Query_212.sparql,4,4,"{'select': 1, 'distinct': 1, 'where': 1, 'filter': 1}",Success,0.00039249999999999995,0.000389,1.8007714396274117e-05,0.0032254,0.0031964999999999997,0.00022273013067636592,838,
Query_213.sparql,7,11,"{'select': 2, 'where': 2, 'distinct': 1, 'SetFunc': 1, 'as': 1, 'groupby': 1, 'filter': 1, 'Order': 2}",Success,0.0004039,0.000396,2.545344333833395e-05,0.0023918999999999998,0.002367,0.00010900810367429846,384,
Query_214.sparql,6,6,"{'select': 1, 'distinct': 1, 'DateFunc': 1, 'as': 1, 'where': 1, 'optional': 1}",Error,0.0003884,0.000387,9.442221960722795e-06,0.0012004000000000001,0.001176,6.247879640325997e-05,,"ParseException, cause: Unexpected input: YEAR(?when) as ?date) ?pic
WHERE {
  ?item p:P166 ?awardStat . # … with an awarded(P166) statement
  ?awardStat ps:P166 wd:Q44585 . # … that has the value Nobel Prize in Chemistry (Q35637)
  ?awardStat pq:P585 ?when . # when did they receive the Nobel prize
 
#SERVICE wikibase:label { bd:serviceParam wikibase:language ""en"" . }
OPTIONAL { ?item wdt:P18 ?pic }
}"
Query_215.sparql,3,6,"{'select': 1, 'where': 1, 'PropertyPath': 4}",Success,0.0003922,0.00039,1.383875395803796e-05,0.0020453,0.001948,0.0001990114737060822,108,
Query_216.sparql,8,9,"{'select': 1, 'distinct': 1, 'where': 1, 'PropertyPath': 3, 'Order': 3}",Error,0.0003905,0.0003885,1.072121469071692e-05,0.0012079,0.001213,4.690759237290084e-05,,"ParseException, cause: Unexpected input: [
          ps:P2102 ?bp ;
          psv:P2102/wikibase:quantityUnit  ?bpUnit
        ] .
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],en"". }
} ORDER BY DESC(?bpUnit) ASC(?bp)"
Query_218.sparql,7,8,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'groupby': 1, 'Order': 2, 'limit': 1}",Error,0.00038869999999999996,0.0003835,1.952235186196127e-05,0.0016294,0.001594,0.00012490280665826176,,"BAD QUERY (Groupby variable ?name is not groupable; in ../src/engine/GroupBy.cpp, line 283, function virtual void GroupBy::computeResult(ResultTable*))"
Query_219.sparql,10,12,"{'select': 1, 'SetFunc': 2, 'distinct': 2, 'as': 2, 'where': 1, 'PropertyPath': 1, 'groupby': 1, 'Order': 2}",Error,0.0003894,0.0003855,1.615343100809649e-05,0.0015421,0.001535,7.015134432860937e-05,,"NOT YET IMPLEMENTED (The property path (<http://www.wikidata.org/prop/direct/P279>)* can evaluate to the empty path which is not yet supported.; in ../src/engine/QueryPlanner.cpp, line 1487, function std::vector<QueryPlanner::SubtreePlan> QueryPlanner::seedFromPropertyPathTriple(const SparqlTriple&))"
Query_220.sparql,7,4,"{'select': 1, 'where': 1, 'Order': 1, 'limit': 1}",Success,0.0003859,0.00038449999999999997,8.900062421753638e-06,0.0018891000000000001,0.001863,8.993015808577974e-05,88,
Query_221.sparql,7,4,"{'select': 1, 'where': 1, 'Order': 2}",Success,0.0003968,0.000392,2.1857111733560156e-05,0.007714400000000001,0.007689,0.00021241165483822008,715,
Query_222.sparql,3,2,"{'select': 1, 'where': 1}",Success,0.00039170000000000003,0.0003875,1.670695131441464e-05,0.0021011,0.002088,5.2934865636931674e-05,384,
Query_223.sparql,7,9,"{'select': 1, 'SetFunc': 1, 'distinct': 1, 'as': 1, 'where': 1, 'PropertyPath': 2, 'groupby': 1, 'limit': 1}",Success,0.0003922,0.000385,2.2513206001021847e-05,0.0023328000000000003,0.0023074999999999997,8.978963068070706e-05,10,
Query_224.sparql,8,11,"{'select': 2, 'where': 2, 'SetFunc': 2, 'as': 2, 'groupby': 1, 'Order': 2}",Success,0.0003986,0.00039349999999999997,2.5197883509003943e-05,0.0091101,0.009001499999999999,0.0003657426083402848,2634,
Query_225.sparql,7,8,"{'select': 1, 'SetFunc': 1, 'distinct': 1, 'as': 1, 'where': 1, 'groupby': 1, 'Order': 2}",Error,0.0004006,0.000399,1.9912028748695825e-05,0.0018459,0.0018435,7.6799088536258e-05,,"BAD QUERY (Groupby variable ?occupationLabel is not groupable; in ../src/engine/GroupBy.cpp, line 283, function virtual void GroupBy::computeResult(ResultTable*))"
Query_226.sparql,8,5,"{'select': 1, 'where': 1, 'PropertyPath': 2, 'optional': 1}",Success,0.0004019,0.000394,1.8764327858998843e-05,0.005109799999999999,0.005098999999999999,8.17228378253119e-05,0,Empty Response
Query_227.sparql,4,3,"{'select': 1, 'where': 1, 'values': 1}",Success,0.0003949,0.000402,2.0770973336204867e-05,0.0016158,0.0016005,8.005248278473314e-05,5,
Query_228.sparql,12,8,"{'select': 1, 'where': 1, 'filter': 2, 'notexists': 1, 'groupby': 1, 'Order': 2}",Error,0.0003859,0.000384,8.761658899242013e-06,0.0012686,0.001255,6.520088615621378e-05,,"ParseException, cause: Unexpected input: NOT EXISTS {
    ?article schema:about ?item .
    ?article schema:inLanguage ""en"" .
    ?article schema:isPartOf <https://en.wikipedia.org/>
  }
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""en,de,es,ar,fr"" }
}
GROUP BY ?item ?itemLabel ?linkcount
ORDER BY DESC(?linkcount)"
Query_229.sparql,3,2,"{'select': 1, 'where': 1}",Success,0.0003947,0.000396,2.1969928943393924e-05,0.008499499999999998,0.0017634999999999999,0.021312226064710678,4,
Query_230.sparql,7,7,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'groupby': 1, 'Order': 2}",Error,0.00039890000000000005,0.000402,2.1532662528251282e-05,0.0018359000000000001,0.0018005,0.00011237383048458292,,"BAD QUERY (Groupby variable ?authorLabel is not groupable; in ../src/engine/GroupBy.cpp, line 283, function virtual void GroupBy::computeResult(ResultTable*))"
Query_231.sparql,19,13,"{'select': 1, 'if': 1, 'bound': 1, 'as': 2, 'where': 1, 'PropertyPath': 2, 'optional': 1, 'bind': 1, 'filter': 1, 'Order': 2}",Error,0.0004084,0.00040899999999999997,1.176813022059531e-05,0.0011802,0.0011749999999999998,1.8641649903136576e-05,,"ParseException, cause: Unexpected input: IF(BOUND(?title), ?title, ?paperLabel) AS ?title)
  # author labels (should be names) and their Erdos numbers
  ?author1Label
  ?erdos1
  ?author2Label
  ?erdos2
  # distance between Erdos numbers
  ?distance
WHERE
{
  # paper, instance of or subclass of scientific article; also has two authors
  ?paper wdt:P31/wdt:P279* wd:Q13442814;
           wdt:P50 ?author1, ?author2.
  # if it has a title, we’ll grab that as well, but it’s also okay if there’s no title
  OPTIONAL { ?paper wdt:P1476 ?title. }
  # grab Erdos numbers of the two authors
  ?author1 wdt:P2021 ?erdos1.
  ?author2 wdt:P2021 ?erdos2.
  # introduce a new variable for the difference of the Erdos numbers
  BIND(?erdos2 - ?erdos1 AS ?distance).
  # select those cases where the distance is > 1
  # (note: by *not* taking the absolute value of the distance, we avoid getting duplicated cases because the author variables might be swapped)
  FILTER(?distance > 1).
  # get *Label variables automagically
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""en"". }
}
# sort by distance first (descending), then by first author, then by second author
ORDER BY DESC(?distance) ?author1Label ?author2Label"
Query_232.sparql,9,6,"{'select': 1, 'distinct': 1, 'where': 1, 'optional': 1, 'PropertyPath': 2}",Success,0.0004058,0.000397,2.6330379581177488e-05,0.0065931,0.00636,0.0006066998983572249,21,
Query_233.sparql,4,3,"{'select': 1, 'distinct': 1, 'where': 1}",Error,0.00043819999999999997,0.000435,1.786865660560101e-05,0.1075566,0.105977,0.004452443004813319,100000,
Query_234.sparql,5,8,"{'select': 1, 'SetFunc': 1, 'as': 1, 'PropertyPath': 2, 'groupby': 1, 'Order': 2}",Error,0.0003871,0.000377,2.1184113544509396e-05,0.0013813,0.001396,0.00010388888294711808,,"ParseException, cause: Error in SELECT: unexpected token: {"
Query_235.sparql,6,6,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'PropertyPath': 2}",Error,0.0003767,0.000375,1.0403525043625039e-05,0.0013011,0.001292,2.6117044243175754e-05,,"ParseException, cause: Expected another token in input prov:wasDerivedFrom/"
Query_236.sparql,8,6,"{'select': 1, 'where': 1, 'PropertyPath': 2, 'filter': 1, 'TermFunc': 1}",Error,0.0003791,0.00037850000000000004,1.3016655996581194e-05,0.0012142,0.001193,9.298841026947632e-05,,"ParseException, cause: Expected another token in input prov:wasDerivedFrom/"
